9.91217	1.50565	0	8.40652
17.625	1.375	0	16.25
17.5659	1.63112	0	15.9348
20.9677	1.86104	0	16.7494
20	1.61491	0	16.3975
20.3222	1.48699	0	17.2243
18.3648	1.13208	0	15.9748
17.9747	1.51899	0	15.6962
19.0476	1.12782	0	15.4135
16.6244	1.01523	0	13.9594
13.8639	1.54044	0	11.1682
13.5377	1.27714	0	11.4943
13.4443	1.66453	0	11.3956
14.4317	1.66028	0	12.1328
14.3223	1.53453	0	12.1483
15.0318	1.40127	0	13.121
13.5723	1.40845	0	11.7798
14.4501	1.79028	0	12.2762
14.8148	2.29885	0	11.8774
13.2561	1.4157	0	11.1969
13.8462	1.15385	0	12.1795
14.0103	1.02828	0	12.4679
13.9031	1.78571	0	11.6071
15.1786	1.65816	0	12.8827
15.2369	1.66453	0	13.0602
15.1399	1.39949	0	12.8499
11.9384	1.41207	0	10.0128
13.1714	1.53453	0	10.9974
13.7128	1.55239	0	11.5136
13.8065	1.80645	0	11.4839
14.4317	1.40485	0	12.2605
13.3758	1.65605	0	10.828
12.8041	1.15237	0	10.7554
14.2857	1.1378	0	12.5158
13.41	1.53257	0	11.1111
12.548	1.28041	0	10.3713
12.7249	1.28535	0	10.6684
14.7959	1.53061	0	12.6276
14.1026	1.66667	0	11.9231
13.8639	1.41207	0	11.81
15.7161	1.39417	0	13.308
12.192	1.16732	0	10.1167
10.728	1.40485	0	8.42912
11.8557	1.80412	0	9.66495
12.3724	1.65816	0	10.0765
12.341	1.65394	0	9.92366
13.2316	1.52672	0	10.4326
12.7086	1.41207	0	10.6547
12.4365	1.26904	0	10.4061
12.8662	1.27389	0	10.828
12.6289	1.28866	0	10.6959
12.6761	1.79257	0	10.3713
11.4987	0.904393	0	9.94832
13.3758	1.40127	0	10.828
13.1378	1.53061	0	10.8418
12.3393	1.41388	0	10.4113
11.9384	1.41207	0	9.7561
13.7405	1.39949	0	11.8321
12.7877	1.02302	0	10.9974
13.7405	1.39949	0	11.7048
12.3724	1.40306	0	9.94898
11.5482	1.39594	0	9.51777
