0.2	1.81
0.23	1.99
0.19	1.61
0.19	1.84
0.19	1.65
0.18	1.29
0.2	0.78
0.17	0.89
0.21	0.88
0.18	0.88
0.17	0.9
0.22	0.82
0.23	0.72
0.21	0.88
0.25	0.86
0.24	0.84
0.18	0.96
0.14	1.35
0.28	1.3
0.18	0.68
0.21	1.02
0.23	0.8
0.2	0.79
0.2	0.86
0.18	0.94
0.2	0.83
0.23	0.95
0.19	0.85
0.19	0.88
0.2	0.92
0.19	0.82
0.2	0.86
0.2	0.86
0.18	0.76
0.18	0.99
0.22	0.79
0.2	0.91
0.24	0.82
0.21	0.8
0.24	0.73
0.22	0.8
0.19	0.83
0.25	0.9
0.25	0.76
0.17	0.82
0.23	0.75
0.24	0.88
0.25	0.85
0.22	0.82
0.2	0.93
0.21	0.85
0.2	0.77
0.24	0.82
0.22	0.78
0.21	0.81
0.27	0.8
0.24	0.75
0.19	0.83
0.23	0.9
0.2	0.76
0.22	1.09
