0.28	0.19
0.18	0.45
0.16	0.54
0.14	0.42
0.08	0.35
0.18	0.5
0.17	0.47
0.2	0.5
0.12	0.42
0.12	0.47
0.13	0.46
0.17	0.47
0.15	0.5
0.16	0.4
0.13	0.48
0.16	0.43
0.17	0.47
0.16	0.52
0.14	0.45
0.18	0.58
0.11	0.42
0.14	0.61
0.13	0.46
0.16	0.51
0.19	0.46
0.15	0.44
0.18	0.48
0.21	0.48
0.18	0.48
0.17	0.6
0.14	0.49
0.13	0.44
0.19	0.4
0.17	0.46
0.19	0.62
0.17	0.62
0.12	0.47
0.13	0.47
0.18	0.43
0.13	0.47
0.17	0.55
0.12	0.4
0.13	0.49
0.15	0.39
0.14	0.48
0.17	0.51
0.12	0.47
0.14	0.52
0.13	0.42
0.17	0.59
0.19	0.46
0.18	0.45
0.18	0.5
0.12	0.37
0.15	0.44
0.12	0.49
0.12	0.43
0.18	0.46
0.17	0.51
0.17	0.44
0.13	0.46
0.12	0.56
