59.1315	44.0613	15.0702
21.8792	0.134228	21.745
27.7545	0	27.7545
22.585	0	22.585
18.6992	0	18.6992
25.266	0.132979	25.133
26.1538	0	26.1538
23.1593	0	23.1593
21.8453	0.135685	21.7096
21.3992	0	21.3992
21.0526	0	21.0526
22.5201	0.134048	22.3861
24.2303	0	24.2303
44.2077	0	44.2077
27.6964	0.133156	27.5632
27.3232	0	27.3232
21.8206	0	21.8206
24.6964	0	24.6964
27.3504	0.14245	27.208
27.0696	0	27.0696
21.7507	0	21.7507
19.7315	0.134228	19.5973
21.5633	0	21.5633
24.9657	0	24.9657
24.9311	0.137741	24.7934
22.1354	0	22.1354
22.865	0.137741	22.7273
24.8304	0	24.8304
26.1905	0	26.1905
23.0876	0.139082	22.9485
18.7919	0.134228	18.6577
23.41	0	23.41
20.7947	0	20.7947
23.91	0	23.91
20	0.133333	19.8667
19.8347	0	19.8347
22.2368	0	22.2368
24.1192	0.135501	23.9837
24.0715	0	24.0715
27.1989	0	27.1989
23.2044	0.138122	23.0663
23.8544	0	23.8544
21.7331	0.137552	21.5956
25.6342	0	25.6342
25.1034	0	25.1034
25.3444	0.137741	25.2066
21.3997	0	21.3997
21.3115	0	21.3115
44.7644	0.13089	44.6335
22.085	0	22.085
24.6217	0.137552	24.4842
25.3061	0	25.3061
20.7497	0	20.7497
22.6846	0	22.6846
23.8544	0.134771	23.7197
21.914	0	21.914
21.5789	0	21.5789
21.3904	0.13369	21.2567
23.0345	0	23.0345
18.9891	0.136612	18.8525
19.8381	0	19.8381
84.6054	76.8435	7.76197
