0.35	0.84
0.19	1.77
0.19	1.87
0.22	1.98
0.21	1.78
0.26	1.07
0.22	0.86
0.27	0.8
0.24	0.87
0.2	0.88
0.23	0.88
0.2	0.9
0.24	0.94
0.21	0.87
0.26	0.99
0.24	0.96
0.22	0.9
0.27	0.9
0.26	0.86
0.19	0.97
0.2	0.93
0.26	1.07
0.24	0.9
0.25	0.89
0.27	0.89
0.29	0.88
0.23	0.89
0.28	0.88
0.28	0.91
0.23	0.91
0.21	0.9
0.25	0.88
0.25	0.88
0.25	0.87
0.26	0.89
0.26	0.76
0.23	0.9
0.22	0.9
0.2	0.91
0.26	0.87
0.22	0.98
0.22	0.98
0.24	0.9
0.26	0.88
0.25	0.86
0.27	0.83
0.26	0.89
0.25	0.9
0.2	0.91
0.27	0.93
0.28	0.84
0.22	0.9
0.29	0.91
0.31	0.87
0.26	0.88
0.23	0.92
0.25	0.93
0.18	0.95
0.24	0.89
0.25	0.89
0.27	0.94
0.27	0.89
0.26	0.99
