8.75	1.375	0	7.375
16.3914	3.81194	0	12.5794
16.9192	3.66162	0	13.1313
16.1372	3.68488	0	12.3253
16.73	3.42205	0	13.1812
16.5605	3.18471	0	13.2484
16.2437	3.80711	0	12.3096
15.9236	3.56688	0	12.2293
16.1168	3.93401	0	12.1827
16.1372	4.3202	0	11.817
12.4685	3.02267	0	9.19395
8.54271	1.50754	0	6.90955
16.4766	4.30925	0	12.0406
16.2437	4.31472	0	11.802
16.1168	3.4264	0	12.6904
16.6667	3.15657	0	13.5101
16.4766	3.67554	0	12.5475
23.4917	3.20924	0	19.7689
16.5613	4.5512	0	11.8837
16.3291	3.67089	0	12.6582
11.1534	2.15463	0	8.87199
7.70202	1.38889	0	6.31313
16.7513	3.80711	0	12.9442
17.0455	3.53535	0	13.1313
17.2762	4.28752	0	12.7364
16.8142	3.53982	0	13.2743
16.6877	4.04551	0	12.3894
16.3914	3.81194	0	12.5794
17.1069	4.02516	0	12.8302
16.5613	3.53982	0	12.8951
11.4068	2.28137	0	8.99873
8.64662	1.75439	0	6.76692
16.5823	3.92405	0	12.4051
16.8142	3.79267	0	12.8951
16.1578	3.81679	0	12.341
16.3498	3.80228	0	12.294
16.4766	3.5488	0	12.6743
16.1372	3.43075	0	12.4524
16.8142	3.16056	0	13.4008
16.4766	3.42205	0	12.9278
11.195	2.51572	0	8.42767
9	1.5	0	7.375
16.1372	3.55781	0	12.5794
17.9975	3.5488	0	14.3219
16.4557	3.67089	0	12.6582
16.5823	3.92405	0	12.5316
16.9835	4.05577	0	12.801
16.962	3.92405	0	12.9114
24.6835	3.92405	0	19.8734
17.8707	3.67554	0	13.815
11.0692	2.64151	0	8.42767
9.06801	1.76322	0	7.30479
15.9642	3.32056	0	12.6437
16.6033	4.43599	0	12.0406
20.7161	4.09207	0	16.4962
16.8142	4.17193	0	12.5158
17.8841	3.77834	0	13.8539
17.0455	4.54545	0	12.5
16.7929	4.0404	0	12.6263
20.6369	3.18471	0	16.8153
12.2013	2.7673	0	9.18239
5.01253	0.877193	0	4.13534
