2.2113	0.4914	0	1.59705
2.49066	0.373599	0	1.99253
2.98879	0.498132	0	2.24159
2.49688	0.249688	0	2.12235
2.74314	0.498753	0	1.74564
2.375	0.375	0	1.875
2.75	0.5	0	2
2.25564	0.626566	0	1.50376
2.50313	0.500626	0	1.75219
2.87141	0.749064	0	1.87266
2.86783	0.623441	0	2.1197
2.38394	0.627353	0	1.63112
2.62829	0.500626	0	1.87735
2.26131	0.376884	0	1.63317
3.23786	0.747198	0	2.11706
2.61845	0.498753	0	1.74564
3.47395	0.372208	0	2.72953
2.63158	0.250627	0	2.25564
2.62172	0.62422	0	1.87266
2.38394	0.501882	0	1.63112
2.74657	0.374532	0	1.9975
2.87141	0.873908	0	1.87266
3.10945	0.497512	0	2.48756
2.13568	0.251256	0	1.63317
2.62172	0.499376	0	2.12235
2.49377	0.623441	0	1.87032
2.49377	0.498753	0	1.99501
3.11333	0.373599	0	2.49066
2.87141	0.749064	0	1.9975
2.625	0.5	0	1.75
2.75	0.5	0	2
2.75	0.5	0	1.875
2.86783	0.74813	0	1.99501
2.63158	0.501253	0	1.8797
2.50313	0.500626	0	1.75219
2.87141	0.124844	0	2.49688
3.37922	0.375469	0	2.37797
2.86426	0.498132	0	2.24159
2.86426	0.747198	0	1.868
2.38693	0.251256	0	2.13568
2.99625	0.749064	0	1.9975
3.35821	0.497512	0	2.48756
2.99625	0.499376	0	2.12235
2.63488	0.501882	0	2.00753
2.62829	0.500626	0	2.0025
2.74657	0.499376	0	2.24719
2.73973	0.996264	0	1.74346
2.49688	0.499376	0	1.87266
1.88206	0.627353	0	1.25471
2.74657	0.62422	0	2.12235
2.25564	0.501253	0	1.75439
2.97767	0.744417	0	2.10918
3.1211	0.499376	0	2.62172
3	0.5	0	2.25
3.2419	0.498753	0	2.49377
3.00375	0.500626	0	2.25282
3.76884	0.628141	0	2.76382
3.5	0.375	0	3
3.62954	0.500626	0	2.75344
5.1186	0.499376	0	4.24469
4.73815	0.997506	0	3.61596
7.56824	0.620347	0	6.94789
