0.15	0.67
0.36	1.02
0.28	0.91
0.32	0.93
0.34	1.02
0.36	1.07
0.34	0.97
0.35	0.99
0.31	1.06
0.37	1.01
0.19	0.73
0.25	0.74
0.39	0.98
0.32	0.98
0.36	1.02
0.31	1
0.3	1.07
0.34	1.03
0.34	1.02
0.31	0.96
0.18	0.69
0.26	0.73
0.4	0.97
0.36	1.01
0.26	0.98
0.38	1.02
0.37	0.95
0.41	1.05
0.39	1.13
0.41	1.01
0.23	0.63
0.32	0.87
0.41	1.14
0.5	1.02
0.42	1
0.38	1.08
0.45	1
0.48	1.02
0.4	1.02
0.39	1.12
0.22	0.58
0.26	0.94
0.45	1.06
0.38	1.13
0.39	1.04
0.44	1.06
0.44	1.03
0.44	1.09
0.42	1.07
0.41	1.11
0.22	0.58
0.32	0.89
0.41	1.12
0.51	1.01
0.39	1.1
0.44	1.03
0.55	1.02
0.45	1.02
0.45	1.02
0.43	1.12
0.22	0.58
