0.35	0.03
0.09	0.95
0.12	1.04
0.12	1.3
0.01	0.01
0.01	0.03
0.03	0.43
0.08	1.37
0.11	1.17
0.15	1.23
0.08	1.28
0.1	1.3
0.09	1.28
0.1	1.15
0.06	1.3
0.09	1.17
0.1	1.16
0.08	1.15
0.08	1.18
0.16	1.25
0.12	1.29
0.12	1.15
0.16	1.18
0.06	1.25
0.12	1.38
0.12	1.03
0.08	1.14
0.1	1.29
0.13	0.89
0.11	1.26
0.13	1.18
0.06	1.08
0.11	0.97
0.06	0.95
0.05	1.24
0.11	1.05
0.13	1.25
0.1	1.5
0.11	1.4
0.09	0.86
0.08	1.06
0.07	0.95
0.12	1.19
0.06	1.12
0.14	1.26
0.13	1.23
0.09	1.07
0.12	1.32
0.08	0.98
0.18	1.38
0.08	1.28
0.1	1.31
0.09	1.12
0.16	1.46
0.13	1.35
0.1	1.45
0.08	1.33
0.15	1.26
0.09	1.34
0.09	1.07
0.09	0.96
0.06	1.2
