2385.06		1
2272.49		7
3558.27		0
2501.49		6
3255.43		3
2533.43		6
2858.02		6
3005		4
2467.14		8
2948.68		3
2750		2
3543.23		0
2672.84		4
3205.88		2
3044.83		3
3748.03		0
3083.9		1
3321.17		3
3198.21		3
2950.64		3
3464.03		1
2573.96		5
3074.83		4
2380.56		9
3177.85		4
2828.31		3
3154.11		2
2690.41		6
2585.33		6
3044.7		4
3982.91		0
2967.11		1
3270.83		1
3198.98		5
3099.66		5
3112.07		4
3105.36		5
2696.88		3
2614.33		10
3760.25		1
3040.58		2
3439.72		0
3034.25		6
4014.34		0
2444.77		9
2979.17		3
3402.48		0
1925.88		14
3482.95		3
3423.91		3
3372.3		1
2116.22		10
3381.29		2
3023.65		0
3487.04		1
3283.69		3
4106.84		1
2704.94		3
3215		2
2710.84		4
