0	0.15
0.05	0.88
0.03	0.87
0.08	0.91
0.08	0.88
0.05	0.98
0.02	0.84
0.06	0.92
0.03	0.87
0.04	0.92
0.04	0.95
0.06	0.89
0.04	0.96
0.02	0.92
0.03	0.94
0.04	0.92
0.03	0.96
0.05	0.98
0.05	0.87
0.04	0.92
0.04	0.84
0.05	0.69
0.05	0.89
0.04	0.78
0.03	0.76
0.03	0.73
0.04	0.85
0.03	0.8
0.03	1
0.03	0.91
0.04	0.95
0.02	0.98
0.03	1.03
0.03	1.02
0.03	1
0.05	1.07
0.04	1.04
0.05	1.32
0.04	1.21
0.07	1.36
0.02	1.23
0.02	1.04
0.04	1.03
0.03	1.19
0.04	0.97
0.04	1.04
0.02	1.2
0.02	1.22
0.04	1.09
0.03	1.08
0.03	1.07
0.05	0.98
0.06	1.08
0.05	1.12
0.04	1.09
0.02	1.29
0.03	1.11
0.03	1.09
0.04	1.17
0.05	1.09
0.04	1.17
