0.53	0.13
0.12	0.98
0.17	1.88
0.24	1.71
0.19	1.61
0.21	1.67
0.18	1.65
0.19	1.79
0.21	1.75
0.18	1.72
0.2	1.72
0.17	1.64
0.17	1.68
0.16	1.54
0.12	1.16
0.12	0.93
0.12	1.18
0.12	1.27
0.12	0.89
0.08	1.05
0.16	1.14
0.11	1.05
0.12	1.27
0.08	1.12
0.1	1.1
0.11	1.16
0.11	1.15
0.11	1.38
0.11	1.17
0.11	1.59
0.14	1.61
0.13	1.5
0.07	1.67
0.1	1.53
0.16	1.56
0.12	1.51
0.11	1.29
0.12	1.52
0.1	1.43
0.12	1.36
0.11	1.55
0.18	1.62
0.17	1.53
0.14	1.59
0.11	1.49
0.11	1.29
0.11	1.49
0.13	1.51
0.13	1.28
0.15	1.97
0.15	1.89
0.13	1.87
0.15	1.86
0.17	1.88
0.11	1.63
0.08	1.26
0.14	1.18
0.11	1.26
0.07	1.35
0.1	1.53
0.1	1.49
0.11	1.26
0.06	0.53
