0.09	0.65
0.09	1.2
0.12	1.21
0.07	1.21
0.11	1.32
0.11	1.33
0.14	1.41
0.1	1.51
0.11	1.39
0.09	1.31
0.07	1.19
0.08	1.31
0.09	1.43
0.11	1.4
0.1	1.35
0.08	1.2
0.08	1.36
0.1	1.26
0.12	1.31
0.08	1.41
0.08	1.26
0.11	1.29
0.09	0.96
0.03	0.55
0.06	0.41
0.04	0.47
0.08	0.3
0.05	0.44
0.08	0.42
0.06	0.54
0.06	1.02
0.07	1.24
0.08	0.94
0.04	0.76
0.09	1.15
0.08	1.34
0.07	1.36
0.09	1.36
0.06	1.37
0.06	1.35
0.1	1.39
0.09	1.45
0.09	1.32
0.09	1.6
0.07	1.45
0.07	1.42
0.08	1.48
0.08	1.4
0.09	1.53
0.1	1.6
0.08	1.55
0.08	1.72
0.08	1.58
0.1	1.6
0.06	1.57
