0.23	1.7
0.23	2.21
0.26	2.22
0.22	2.45
0.22	1.73
0.19	1.06
0.24	1.11
0.29	1.06
0.26	1.04
0.24	1.04
0.25	1.08
0.23	1.01
0.22	1.01
0.27	0.99
0.26	1.09
0.29	1.02
0.28	1
0.24	1.06
0.21	1.01
0.22	0.88
0.19	1.03
0.29	0.9
0.22	0.98
0.25	0.98
0.27	0.96
0.27	0.94
0.25	1.06
0.29	0.92
0.21	1.04
0.24	1
0.22	0.91
0.24	1.13
0.24	1.05
0.22	1.03
0.25	1.04
0.25	1.68
0.27	0.89
0.23	0.98
0.25	1.03
0.24	1.18
0.25	0.99
0.25	1.05
0.27	0.96
0.19	0.9
0.21	1.04
0.28	0.97
0.24	0.97
0.22	1.04
0.26	0.97
0.25	1.01
0.24	1.06
0.26	0.97
0.26	0.93
0.28	1.04
0.29	0.97
0.23	1.02
0.27	1.03
0.24	0.94
0.23	1.05
0.23	1.01
0.29	1.02
0.26	1.19
0.24	1.01
