0.23	0.19
0.43	0.96
0.36	1.04
0.39	1.08
0.42	1.06
0.47	0.99
0.44	1.03
0.38	1.04
0.42	1
0.39	1.01
0.51	1
0.43	1.04
0.4	1.05
0.43	0.97
0.4	1.03
0.51	0.92
0.5	1.01
0.4	1.12
0.42	1.02
0.4	1.02
0.41	1.04
0.3	4
0.24	6.82
0.2	6.9
0.18	6.77
0.15	7.05
0.17	7
0.17	6.98
0.21	6.9
0.18	6.94
0.22	7.02
0.23	6.91
0.23	6.9
0.22	6.77
0.17	6.92
0.18	7.05
0.18	7
0.21	6.99
0.22	6.85
0.14	6.81
0.13	7.14
0.2	6.9
0.21	6.76
0.2	6.81
0.16	7.05
0.23	6.79
0.18	6.71
0.21	6.85
0.2	6.85
0.17	6.95
0.21	6.74
0.19	6.87
0.15	7.06
0.18	6.91
0.19	6.89
0.21	7.08
0.18	6.72
0.18	6.9
0.19	6.88
0.18	6.84
0.19	6.37
0.09	0.33
