1.52	2.57
2.31	3.94
0.92	1.14
0.03	0.2
0.1	0.23
0.86	1.45
2.5	3.74
2.23	3.77
2.59	3.52
2.25	3.67
2.49	3.73
2.47	3.77
2.21	3.32
2.61	3.79
2.65	3.73
2.64	3.75
2.42	3.65
2.52	3.55
2.45	3.93
2.45	3.74
2.53	3.57
2.44	3.61
2.29	4
2.42	3.8
2.59	3.71
2.55	3.61
2.36	3.64
2.55	3.49
2.53	3.85
2.59	3.64
2.47	3.71
2.59	3.89
2.25	3.81
2.52	3.79
2.31	3.91
2.18	3.59
2.59	3.62
2.34	3.68
2.44	3.59
2.53	3.79
2.61	3.62
2.54	3.6
2.54	3.71
2.64	3.71
2.44	3.74
2.26	3.71
2.69	4.04
2.51	3.67
2.56	3.8
2.48	3.66
2.57	3.96
2.39	3.74
2.43	3.68
2.53	3.45
2.2	3.63
2.48	3.79
2.68	3.52
2.33	3.69
2.51	4.1
2.29	4.14
2.25	3.8
