0.23	0.83
0.23	0.9
0.23	0.88
0.23	0.88
0.22	0.9
0.19	0.9
0.28	0.85
0.18	0.89
0.25	0.82
0.22	0.91
0.25	0.86
0.23	0.88
0.26	0.88
0.19	0.89
0.22	0.78
0.21	0.91
0.21	0.87
0.24	0.88
0.23	0.9
0.21	0.94
0.22	0.9
0.22	0.88
0.25	0.9
0.27	0.87
0.22	0.89
0.23	0.87
0.21	0.91
0.23	0.86
0.23	0.86
0.27	0.86
0.21	0.89
0.26	0.85
0.24	0.88
0.26	0.85
0.25	0.87
0.26	0.84
0.25	0.88
0.22	0.94
0.16	0.95
0.23	0.84
0.21	0.9
0.21	0.9
0.22	0.84
0.21	0.89
0.24	0.85
0.17	0.89
0.17	0.69
0.2	0.73
0.15	0.66
0.18	0.67
0.16	0.69
0.15	0.78
0.26	0.89
0.18	0.8
0.24	0.75
0.24	0.9
0.21	0.86
0.19	0.72
0.17	0.75
0.23	0.77
0.2	0.92
