0.42	1.71
0.56	2.4
0.45	2.09
0.39	1.58
0.4	1.58
0.38	1.7
0.39	1.75
0.34	1.64
0.36	1.63
0.38	1.77
0.33	1.5
0.19	1.98
0.42	1.93
0.31	1.61
0.31	1.47
0.33	1.61
0.32	1.4
0.36	1.66
0.39	1.56
0.34	1.72
0.35	1.54
0.28	1.05
0.41	1.49
0.35	1.54
0.41	1.72
0.38	1.65
0.34	1.66
0.33	1.73
0.36	1.54
0.35	1.49
0.33	1.5
0.26	0.95
0.33	1.66
0.35	1.73
0.32	1.51
0.42	1.53
0.34	1.56
0.41	1.6
0.33	1.72
0.32	1.86
0.28	1.52
0.33	1
0.24	1.03
0.26	1.62
0.27	1.7
0.22	1.09
0.28	2.12
0.27	1.07
0.21	0.89
0.3	1.64
0.27	1.5
0.3	1.85
0.25	1.03
0.28	1.41
0.29	1.38
0.29	0.99
0.24	0.99
0.39	1.59
0.33	1.56
0.4	1.65
0.38	1.41
0.2	1.16
