0.14	1.78
0.4	6.67
0.41	6.57
0.45	6.6
0.41	6.59
0.43	6.57
0.41	6.64
0.44	6.5
0.4	6.51
0.39	6.62
0.42	6.28
0.47	6.04
0.35	4.95
0.41	5.03
0.4	6.38
0.4	5.85
0.39	6.49
0.44	6.42
0.4	6.56
0.41	4.24
0.39	6.42
0.42	5.42
0.35	6.28
0.35	5.47
0.39	5.36
0.34	4.04
0.34	4.61
0.32	4.45
0.39	4.13
0.36	4.56
0.32	4.34
0.36	6.57
0.43	6.47
0.41	6.72
0.37	6.68
0.33	5.54
0.41	5.48
0.33	5.82
0.42	5.68
0.34	5.7
0.37	4.75
0.39	4.85
0.45	4.86
0.41	4.41
0.38	5.21
0.3	4.57
0.46	4.69
0.47	6.48
0.37	6.49
0.45	6.27
0.37	6.53
0.39	5.51
0.37	5.66
0.41	5.79
0.39	5.38
0.34	4.81
0.45	5.26
0.31	5.07
0.4	5.01
0.4	4.72
0.24	2.65
0.1	1.56
