0.09	0.75
0.07	0.46
0.13	0.46
0.08	0.48
0.1	0.4
0.08	0.44
0.09	0.42
0.1	0.42
0.08	0.53
0.1	0.44
0.06	0.47
0.11	0.4
0.11	0.45
0.12	0.42
0.09	0.41
0.1	0.44
0.08	0.48
0.07	0.55
0.06	0.41
0.1	0.45
0.04	0.48
0.11	0.41
0.08	0.46
0.06	0.42
0.05	0.44
0.1	0.47
0.09	0.43
0.09	0.42
0.09	0.5
0.11	0.42
0.09	0.38
0.09	0.43
0.09	0.34
0.11	0.47
0.13	0.45
0.05	0.43
0.1	0.56
0.12	0.47
0.12	0.37
0.09	0.49
0.09	0.45
0.1	0.43
0.1	0.37
0.1	0.5
0.09	0.45
0.08	0.57
0.08	0.45
0.06	0.46
0.11	0.52
0.08	0.46
0.09	0.39
0.11	0.42
0.09	0.43
0.11	0.39
0.12	0.46
0.08	0.39
0.09	0.45
0.11	0.44
0.08	0.46
0.07	0.44
0.11	0.53
0.07	0.43
