-nan		0
745.628		0
806.474		0
982.491		0
788.185		0
834.951		0
806.66		0
867.524		0
743.739		0
934.123		0
917.745		0
867.47		0
862.138		0
933.149		0
811.08		0
779.881		0
775.533		0
785.17		0
773.431		0
800.32		0
826.978		0
779.197		0
816.716		0
917.838		0
696.373		0
917.738		0
1079.17		0
900.993		0
798.095		0
967.145		0
920.626		0
845.098		0
787.444		0
729.796		0
820.163		0
892.896		0
830.097		0
758.745		0
844.395		0
760.354		0
784.132		0
992.925		0
844.33		0
877.349		0
905.098		0
726.711		0
993.476		0
687.836		0
790.352		0
728.676		0
823.975		0
772.707		0
768.277		0
714.372		0
887.539		0
760.009		0
701.562		0
830.059		0
957.045		0
720.273		0
813.143		0
810.897		0
