0.18	1.18
0.22	1.59
0.22	1.58
0.24	1.87
0.2	1.64
0.19	1.53
0.26	1.59
0.18	1.64
0.19	1.64
0.26	1.67
0.29	1.56
0.19	1.74
0.19	1.64
0.25	1.55
0.19	1.38
0.3	1.56
0.18	1.49
0.2	1.41
0.22	1.54
0.19	1.84
0.24	1.41
0.28	1.51
0.23	1.56
0.2	1.56
0.27	1.63
0.18	1.67
0.23	1.76
0.18	1.7
0.24	1.76
0.2	1.58
0.28	1.65
0.24	1.62
0.19	1.48
0.18	1.46
0.22	1.62
0.2	1.59
0.23	1.67
0.22	2.54
0.2	1.73
0.2	1.69
0.21	1.63
0.19	1.58
0.25	1.83
0.27	1.71
0.18	1.9
0.23	1.74
0.19	1.82
0.2	1.47
0.18	1.65
0.28	1.98
0.24	1.69
0.18	1.56
0.2	1.66
0.19	1.49
0.21	1.59
0.22	1.47
0.16	1.54
0.18	1.71
0.17	1.57
0.21	1.67
0.23	1.85
