8.55491	5.08671	0	3.23699
16.3934	3.5309	0	12.7364
17.662	4.7014	0	12.5794
17.1355	3.58056	0	13.4271
15.4717	3.52201	0	11.6981
14.6617	3.25815	0	11.2782
17.7665	3.4264	0	13.8325
18.0784	3.53982	0	14.1593
17.7665	4.18782	0	13.3249
17.1537	3.93901	0	13.2147
13.5615	2.53485	0	10.3929
7.25	1.5	0	5.625
11.5723	2.7673	0	8.55346
18.2278	3.5443	0	13.7975
17.707	4.33121	0	13.2484
17.8481	3.92405	0	13.6709
17.9975	4.18251	0	13.6882
17.8707	4.05577	0	13.6882
17.6845	3.81679	0	13.8677
17.8934	3.80711	0	14.0863
16.4557	4.05063	0	12.1519
6.25	1.25	0	4.875
18.6548	3.6802	0	13.8325
17.9293	3.66162	0	13.7626
12.5158	2.65487	0	9.86094
6.2422	1.74782	0	4.36954
7.97468	1.64557	0	6.20253
9.625	1.75	0	7.875
18.0784	4.04551	0	13.78
18.285	3.657	0	14.5019
17.1355	3.45269	0	13.555
17.43	3.94402	0	13.2316
16.2643	3.04956	0	13.0877
15.8831	2.92249	0	12.5794
15.9033	3.18066	0	12.4682
16.6452	3.87097	0	12.3871
17.0701	3.05732	0	13.758
16.4975	3.93401	0	12.1827
12.548	2.94494	0	9.34699
16.7305	3.95913	0	12.6437
17.662	3.93901	0	13.5959
17.662	3.43075	0	13.9771
16.1746	3.59435	0	12.5802
17.1975	3.18471	0	13.8854
14.359	3.07692	0	11.0256
17.5192	3.96419	0	13.0435
17.0701	3.94904	0	12.6115
15.6489	3.43511	0	11.9593
15.2369	2.94494	0	11.9078
16.5394	3.05344	0	13.3588
16.3474	3.44828	0	12.6437
6.16352	1.76101	0	4.40252
11.2801	2.78834	0	8.36502
15.8098	2.82776	0	12.8535
17.8934	4.06091	0	13.5787
16.5385	3.20513	0	13.3333
17.7665	3.93401	0	13.7056
15.601	3.45269	0	11.8926
12.8463	2.39295	0	9.94962
17.744	3.04183	0	14.4487
15.444	3.4749	0	11.8404
17.1103	3.42205	0	13.308
