0.44	0.92
0.81	0.81
0.55	0.7
0.86	0.74
0.89	0.83
0.97	0.78
0.97	0.67
1.01	0.68
1.02	0.71
0.94	0.6
1.04	0.6
1.03	0.63
1.02	0.57
1.03	0.63
1	0.6
1	0.58
1.02	0.67
1.04	0.54
0.99	0.76
1.02	0.62
1.08	0.57
1.04	0.66
1.05	0.58
1.05	0.51
1.04	0.52
1.04	0.58
1.04	0.55
1.08	0.55
1.06	0.52
1.02	0.6
1.08	0.6
1.05	0.51
1.07	0.57
0.98	0.54
1.02	0.52
1.09	0.48
1.09	0.46
1.05	0.54
1.01	0.56
1.04	0.5
1.06	0.48
1.07	0.52
1.03	0.52
0.9	0.52
1.02	0.54
1.05	0.49
1.11	0.54
1.05	0.61
1.01	0.57
1.06	0.44
1.07	0.51
1.07	0.54
1.1	0.42
1.05	0.49
1.08	0.48
1.05	0.43
1.05	0.54
1.07	0.41
1.08	0.49
1.06	0.54
0.39	0.43
