0.09	0.38
0.13	1.88
0.16	1.89
0.15	1.92
0.15	2.06
0.08	1.89
0.14	1.71
0.15	1.54
0.11	0.69
0.14	0.64
0.11	0.54
0.11	0.54
0.13	0.49
0.11	0.67
0.1	0.73
0.13	0.44
0.08	0.52
0.08	0.55
0.12	0.51
0.08	0.35
0.11	0.42
0.06	0.32
0.1	0.57
0.12	0.41
0.09	0.54
0.06	0.43
0.13	0.55
0.08	0.55
0.09	0.51
0.1	0.46
0.07	0.46
0.07	0.37
0.08	0.57
0.1	0.49
0.11	0.37
0.12	0.41
0.09	0.41
0.07	0.42
0.12	0.4
0.09	0.49
0.1	0.51
0.1	0.32
0.11	0.74
0.1	0.73
0.09	0.53
0.07	0.59
0.09	0.52
0.11	0.53
0.09	0.54
0.11	0.49
0.1	0.47
0.08	0.64
0.1	0.53
0.08	0.52
0.06	0.41
0.08	0.56
0.12	0.48
0.1	0.5
0.11	0.49
0.07	0.51
0.09	0.55
0.11	0.89
