0.94	0.84
0.28	1
0.17	0.96
0.25	0.76
0.22	1.03
0.23	0.85
0.27	0.9
0.25	0.95
0.3	0.86
0.22	0.86
0.15	0.81
0.24	0.89
0.19	0.8
0.24	0.84
0.21	0.87
0.23	0.7
0.27	0.84
0.2	0.7
0.32	0.83
0.2	0.66
0.27	0.87
0.21	0.7
0.2	0.87
0.22	0.79
0.25	0.77
0.17	0.85
0.24	0.77
0.22	0.79
0.21	0.77
0.23	0.8
0.22	0.79
0.22	0.85
0.26	0.79
0.23	0.74
0.26	0.87
0.19	0.73
0.22	0.82
0.19	0.74
0.25	0.82
0.2	0.78
0.23	0.74
0.25	0.83
0.22	0.8
0.26	0.75
0.22	0.83
0.22	0.77
0.16	0.82
0.23	0.8
0.23	0.83
0.23	0.78
0.2	0.79
0.21	0.72
0.23	0.86
0.23	0.7
0.22	0.85
0.22	0.82
0.15	0.79
0.25	0.86
0.26	0.75
0.2	0.92
0.21	0.71
0.27	0.84
