0.14	0.18
0.69	0.96
0.78	0.59
0.88	0.53
0.96	0.54
0.96	0.44
0.87	0.59
0.97	0.52
0.9	0.53
0.89	0.54
0.96	0.46
0.98	0.4
0.95	0.38
0.87	0.53
0.95	0.48
0.96	0.41
0.9	0.5
0.96	0.42
0.97	0.38
0.96	0.31
0.98	0.38
0.98	0.46
0.98	0.38
0.97	0.31
0.94	0.4
1	0.39
1.01	0.33
0.99	0.31
0.94	0.56
1	0.35
1	0.27
1.03	0.28
1.02	0.27
1.03	0.25
1.02	0.28
1.02	0.26
0.98	0.37
1.02	0.27
1.02	0.35
0.97	0.28
0.98	0.33
0.99	0.3
1.01	0.28
1.04	0.25
1	0.27
1	0.3
1.06	0.25
1.01	0.3
1.04	0.24
0.98	0.3
1	0.26
1.01	0.28
1	0.29
1.02	0.27
1.03	0.24
1.04	0.22
1.05	0.28
1.01	0.28
1.02	0.3
1.02	0.24
0.94	0.28
0.06	0.33
