0.32	0.88
0.26	0.86
0.3	0.99
0.28	0.98
0.26	0.89
0.28	0.96
0.26	1.01
0.25	0.95
0.24	0.98
0.29	0.92
0.25	0.93
0.19	1.02
0.23	0.95
0.28	0.94
0.23	0.96
0.25	0.94
0.31	0.96
0.28	0.97
0.23	0.93
0.25	0.94
0.2	0.95
0.19	1.01
0.31	0.95
0.28	0.93
0.28	1.07
0.22	0.98
0.24	1.1
0.26	1.08
0.24	1.04
0.24	1.06
0.24	1.05
0.25	0.92
0.23	0.94
0.26	1.02
0.27	1.03
0.21	0.97
0.24	1.05
0.25	0.96
0.28	0.94
0.29	0.96
0.27	0.93
0.24	0.97
0.29	0.86
0.23	1
0.24	0.97
0.27	0.96
0.21	1.01
0.21	1.05
0.26	1
0.22	1.03
0.28	0.95
0.29	1.02
0.26	1.03
0.2	1.05
0.29	1.01
0.26	0.94
0.2	0.88
0.27	1.1
0.24	0.93
0.19	1.01
0.28	1
0.24	1.01
