0.55	0.73
0.2	0.91
0.22	0.84
0.16	0.79
0.18	1.07
0.21	0.83
0.23	0.88
0.17	0.82
0.19	0.83
0.22	0.73
0.22	0.85
0.22	0.79
0.2	0.92
0.25	0.75
0.19	0.92
0.24	0.87
0.25	0.8
0.24	0.76
0.24	0.79
0.18	0.83
0.21	0.8
0.2	0.81
0.26	0.75
0.24	0.83
0.26	0.76
0.18	0.85
0.22	0.86
0.32	0.7
0.23	0.82
0.25	0.81
0.24	0.8
0.26	0.77
0.16	0.85
0.27	0.68
0.21	0.82
0.22	0.69
0.26	0.85
0.15	0.78
0.24	0.84
0.21	0.8
0.22	0.83
0.21	0.7
0.22	0.74
0.27	0.83
0.2	0.75
0.26	0.81
0.2	0.79
0.21	0.82
0.23	0.78
0.22	0.73
0.22	0.88
0.2	0.77
0.21	0.86
0.22	0.86
0.25	0.84
0.21	0.69
0.26	0.79
0.19	0.77
0.23	0.82
0.2	0.78
0.19	0.76
0.22	0.79
0.26	0.99
