0.08	1.88
0.08	2.9
0.09	2.76
0.1	2.59
0.08	3.16
0.09	3.03
0.08	3.03
0.05	3.02
0.09	2.85
0.02	2.41
0.11	2.89
0.09	2.59
0.05	2.74
0.05	2.34
0.09	2.74
0.05	2.74
0.06	2.54
0.1	2.68
0.07	2.51
0.06	2.68
0.09	2.8
0.08	2.51
0.08	2.8
0.1	2.93
0.08	2.93
0.09	3.04
0.09	3.06
0.06	2.78
0.04	2.62
0.07	3.02
0.08	2.81
0.07	2.87
0.09	2.85
0.04	2.58
0.1	2.99
0.08	2.58
0.06	2.79
0.11	2.6
0.06	2.49
0.04	2.76
0.08	2.54
0.11	2.74
0.07	2.64
0.06	2.7
0.06	2.86
0.09	2.64
0.07	2.58
0.05	2.42
0.09	2.66
0.1	2.5
0.08	2.5
0.04	2.74
0.07	2.77
0.09	2.75
0.06	2.74
0.06	2.62
0.05	2.36
0.07	2.54
0.1	2.37
0.12	2.5
0.02	2.61
