0.17	0.15
0.15	7.6
0.13	6.22
0.07	0.52
0.07	0.4
0.09	0.36
0.09	0.43
0.11	0.29
0.07	0.32
0.06	0.3
0.05	0.32
0.04	0.35
0.09	0.37
0.07	0.32
0.05	0.33
0.07	0.27
0.08	0.35
0.04	0.28
0.1	0.33
0.05	0.29
0.07	0.34
0.06	0.33
0.09	0.28
0.06	0.32
0.08	0.29
0.09	0.3
0.08	0.39
0.04	0.38
0.04	0.28
0.09	0.32
0.05	0.25
0.08	0.33
0.04	0.35
0.07	0.31
0.07	0.34
0.07	0.28
0.06	0.46
0.08	0.3
0.08	0.3
0.07	0.3
0.06	0.35
0.08	0.37
0.04	0.33
0.08	0.36
0.07	0.28
0.1	0.37
0.06	0.25
0.07	0.3
0.06	0.27
0.05	0.3
0.08	0.39
0.07	0.55
0.1	0.32
0.08	0.34
0.09	0.41
0.05	0.48
0.06	0.46
0.06	0.38
0.05	0.42
0.11	0.33
0.03	0.44
0.06	0.63
0.08	0.72
