0.11	0.89
0.13	1.35
0.11	1.42
0.11	1.49
0.13	1.34
0.07	1.26
0.12	1.04
0.14	1.19
0.12	1.05
0.1	0.79
0.12	0.89
0.15	0.77
0.12	0.79
0.13	0.92
0.13	0.83
0.13	0.85
0.08	0.99
0.15	0.8
0.13	0.76
0.12	0.72
0.14	0.69
0.08	0.77
0.12	0.69
0.1	0.72
0.1	0.7
0.14	0.86
0.11	0.79
0.09	0.75
0.11	0.73
0.11	0.8
0.14	0.7
0.1	0.69
0.14	0.69
0.08	0.73
0.12	0.69
0.12	0.71
0.11	0.77
0.1	0.76
0.11	0.74
0.12	0.66
0.12	0.69
0.13	0.75
0.11	0.74
0.07	0.77
0.07	0.74
0.15	0.67
0.13	0.71
0.09	0.7
0.12	0.66
0.11	0.69
0.13	0.76
0.1	0.77
0.11	0.7
0.15	0.65
0.12	0.67
0.11	0.78
0.13	0.77
0.13	0.7
0.13	0.82
0.11	0.76
0.12	0.77
0.12	0.64
