0.1	0.54
0.11	0.46
0.12	0.39
0.13	0.47
0.12	0.4
0.1	0.49
0.14	0.4
0.08	0.47
0.15	0.38
0.15	0.44
0.15	0.42
0.09	0.46
0.13	0.44
0.12	0.48
0.15	0.46
0.08	0.47
0.14	0.45
0.1	0.48
0.11	0.43
0.15	0.44
0.1	0.5
0.08	0.44
0.17	0.41
0.15	0.45
0.14	0.45
0.14	0.49
0.12	0.47
0.13	0.46
0.11	0.42
0.12	0.43
0.15	0.45
0.13	0.42
0.13	0.44
0.15	0.48
0.14	0.45
0.14	0.47
0.13	0.46
0.15	0.47
0.15	0.48
0.14	0.46
0.16	0.43
0.1	0.49
0.13	0.38
0.14	0.49
0.13	0.5
0.1	0.51
0.15	0.45
0.14	0.44
0.14	0.5
0.08	0.46
0.11	0.52
0.1	0.42
0.14	0.46
0.15	0.48
0.14	0.48
0.16	0.41
0.12	0.44
0.16	0.44
0.1	0.42
0.16	0.47
0.12	0.47
0.06	0.52
