76.7836	76.7836	0
76.5957	75.5945	1.00125
76.3522	76.3522	0
74.9059	64.9937	9.91217
75.5306	55.8052	19.7253
81.9797	70.4315	11.5482
86.4796	68.4949	17.9847
87.6943	68.9119	18.7824
87.2286	67.433	19.7957
87.0679	66.0691	20.9987
86.6582	57.4333	29.2249
87.5321	56.0411	31.491
87.1959	70.0384	17.1575
86.1499	65.6925	20.4574
86.9898	66.3265	20.6633
86.7008	66.2404	20.4604
87.7419	60.3871	27.3548
86.3464	66.2453	20.1011
86.9398	64.6607	22.2791
87.6117	64.4955	23.1162
86.3636	66.1616	20.202
83.5459	56.5051	27.0408
86.1461	66.4987	19.6474
88.1748	67.0951	21.0797
86.2245	66.3265	19.898
85.4592	67.602	17.8571
86.1004	66.7954	19.305
85.6226	66.4955	19.1271
86.8286	66.7519	20.0767
87.969	66.3648	21.6041
86.3118	67.5539	18.7579
88.0674	65.6291	22.4384
86.802	66.4975	20.3046
86.8726	66.1519	20.7207
85.9825	69.4618	16.5207
87.5	66.9643	20.5357
87.6433	66.4968	21.1465
87.6117	68.1992	19.4125
86.4623	66.0281	20.4342
87.3077	67.0513	20.2564
87.2611	66.879	20.3822
86.3171	67.1355	19.1816
88.0616	67.5225	20.5392
85.7506	64.8855	20.8651
87.0229	66.9211	20.1018
87.6129	69.1613	18.4516
86.4492	67.5031	18.946
86.272	64.7355	21.5365
87.4198	65.8537	21.5661
86.692	67.1736	19.5184
87.1795	64.8718	22.3077
87.3402	64.7059	22.6343
86.1146	63.5669	22.5478
86.3291	65.443	20.8861
87.9534	69.3005	18.6528
86.1146	66.3694	19.7452
87.3563	67.3052	20.0511
87.0968	66.1935	20.9032
86.879	68.2803	18.5987
86.7178	60.9195	25.7982
87.0229	64.3766	22.6463
84.4612	65.1629	19.2982
