0.08	0.47
0.13	0.73
0.1	0.81
0.12	1
0.19	1.11
0.18	1.34
0.19	1.39
0.18	1.33
0.17	1.27
0.16	1.38
0.22	1.06
0.14	0.56
0.21	1.18
0.2	1.01
0.14	1.45
0.18	1.2
0.19	1.27
0.12	0.88
0.16	0.99
0.2	1.12
0.17	0.98
0.12	0.73
0.13	1.44
0.22	1.32
0.19	1.15
0.12	0.77
0.18	1.31
0.14	1.17
0.17	1.36
0.11	1.36
0.17	1.02
0.12	0.7
0.18	1.25
0.15	1.18
0.2	1.26
0.21	1.24
0.15	1.17
0.09	0.77
0.23	1.24
0.22	1.22
0.15	1.13
0.14	0.79
0.15	1.19
0.21	1.28
0.14	1.09
0.2	0.86
0.18	1.28
0.24	1.18
0.2	1.28
0.12	0.82
0.22	0.94
0.14	0.72
0.22	1.2
0.19	1.19
0.12	0.71
0.23	1.32
0.2	1.22
0.14	1.27
0.14	0.7
0.22	1.22
0.16	1.11
0.13	0.72
