0.12	0.48
0.23	1
0.29	0.98
0.29	1.01
0.19	1.01
0.22	1.03
0.31	0.96
0.22	1.03
0.28	0.97
0.26	1.14
0.28	0.99
0.21	1.14
0.25	1.07
0.24	1.02
0.19	1.11
0.23	0.97
0.27	1.01
0.21	1.02
0.22	1.04
0.2	1.05
0.21	1.15
0.25	1.26
0.28	1.03
0.24	1.02
0.18	1.22
0.28	1.1
0.23	1.18
0.25	1.15
0.24	1.14
0.23	1.17
0.25	1.14
0.28	1.22
0.19	1.23
0.21	1.19
0.29	1.16
0.2	1.18
0.23	1.22
0.27	1.11
0.25	1.15
0.2	1.25
0.25	1.21
0.26	1.17
0.22	1.31
0.27	1.12
0.22	1.31
0.28	1.16
0.22	1.09
0.27	1.02
0.28	0.98
0.18	1.11
0.29	1.1
0.24	1.22
0.2	1.2
0.22	1.21
0.27	1.22
0.28	1.13
0.21	1.2
0.19	1.19
0.23	1.24
0.28	1.13
0.2	1.17
