89.2095	85.069	4.14053
82.3087	75.7842	6.52447
81.4578	76.087	5.37084
79.1403	73.0721	6.06827
79.8479	73.891	5.95691
81.8987	75.3165	6.58228
81.7728	73.2834	8.48939
80.8917	72.7389	8.15287
80.1768	71.9697	8.20707
80.6492	70.6617	9.98752
80.8673	72.8316	8.03571
79.8005	71.5711	8.22943
80.5031	72.956	7.54717
81.6561	73.5032	8.15287
80.402	71.1055	9.29648
80.6329	72.7848	7.8481
80.9886	73.7643	7.22433
80.3504	73.3417	7.00876
80.6045	73.0479	7.55668
80.7305	72.796	7.93451
80.9584	73.3922	7.5662
80.2747	72.4095	7.86517
79.8005	72.818	6.98254
80.25	73.5	6.75
80.025	72.4095	7.61548
81.519	73.038	8.48101
80.4511	73.183	7.26817
81.1083	72.67	8.43829
80.6289	72.327	8.30189
80.3258	71.9298	8.39599
81.2421	73.2573	7.98479
80.1508	72.9899	7.1608
80.6289	73.4591	7.16981
80.9102	73.957	6.95322
80.6008	73.7171	6.8836
81.0063	72.0755	8.93082
81.3131	73.1061	8.20707
81.3367	71.5006	9.83607
80.8271	73.0576	7.76942
80.8805	72.0755	8.80503
80.9285	73.0238	7.90464
81.4394	72.096	9.34343
81.3602	71.9144	9.44584
81.519	73.4177	8.10127
80.4756	72.5907	7.88486
80.9584	74.1488	6.80958
81.4159	73.0721	8.34387
79.8507	71.5174	8.33333
81.1794	71.5182	9.66123
81.6561	72.6115	9.04459
81.1631	71.9343	9.22882
80.7789	71.4824	9.29648
81.2106	72.5095	8.70113
81.1631	73.7042	7.45891
80.3504	70.9637	9.38673
81.0302	72.3618	8.66834
81.715	73.0139	8.70113
80.9524	72.4311	8.5213
80.4511	72.4311	8.02005
80.0747	70.7347	9.33998
89.2947	86.7758	2.51889
90.8407	89.5859	1.25471
