0.16	0.98
0.12	0.94
0.19	0.94
0.13	0.9
0.18	1.02
0.16	0.92
0.11	0.86
0.15	0.86
0.1	0.81
0.14	0.84
0.2	1.07
0.18	1.07
0.15	1.09
0.14	1.06
0.13	0.98
0.16	0.77
0.13	0.95
0.17	0.94
0.12	1.06
0.11	1.05
0.15	1.02
0.2	1
0.14	1.06
0.14	1.05
0.2	1.02
0.17	1.05
0.14	0.94
0.18	1.1
0.15	1
0.17	0.96
0.19	1.05
0.16	1.16
0.14	1.03
0.17	0.98
0.22	0.97
0.13	1.14
0.18	0.95
0.16	1.07
0.14	0.92
0.18	0.95
0.16	1.08
0.11	0.95
0.16	1.02
0.23	1.14
0.18	1.08
0.14	1.03
0.18	1.12
0.18	0.93
0.16	0.98
0.1	1.03
0.15	0.91
0.16	1.09
0.15	1.06
0.11	0.96
0.1	1.07
0.16	1.18
0.15	1.11
0.15	1.19
0.16	1.17
0.16	1.11
0.16	1.22
