0.25	0.86
0.22	0.89
0.23	0.9
0.21	0.83
0.28	1.05
0.22	1.45
0.25	0.82
0.23	0.91
0.23	0.93
0.24	0.89
0.2	0.95
0.26	0.93
0.24	0.95
0.21	0.83
0.22	0.95
0.25	0.91
0.22	1
0.23	0.92
0.23	1
0.25	0.89
0.24	0.92
0.19	0.97
0.23	0.99
0.26	0.92
0.23	0.99
0.17	0.96
0.19	0.98
0.24	0.89
0.24	0.92
0.22	0.85
0.26	1
0.21	0.96
0.24	0.97
0.22	0.9
0.17	0.89
0.26	0.94
0.23	0.87
0.24	1.1
0.26	1.15
0.25	0.96
0.25	1.01
0.25	0.95
0.17	1.02
0.24	0.82
0.22	0.88
0.19	0.96
0.21	0.91
0.18	1
0.25	0.95
0.19	0.89
0.27	1
0.18	0.89
0.23	0.88
0.23	1
0.23	0.91
0.22	0.91
0.21	0.97
0.23	1.04
0.19	0.89
0.27	0.96
0.24	1.02
0.25	1.16
