-nan		0
-nan		0
-nan		0
-nan		0
73.4086		0
15.7898		3
13.4702		0
13.4809		0
13.3997		0
13.2843		0
13.2892		3
13.4642		0
13.4534		0
13.4696		0
13.4957		0
13.4663		3
13.4191		1
13.3646		0
13.4349		0
13.5517		0
13.485		3
13.5001		0
13.4548		0
13.3574		0
13.3108		0
13.4502		3
13.5067		0
13.4942		0
13.4914		0
13.4841		0
13.3002		3
13.3334		0
13.4857		0
13.5069		0
13.5048		0
13.5103		3
13.4417		0
13.3083		0
13.4824		0
13.4699		0
13.6549		3
13.5219		0
13.4922		0
13.5156		0
13.3009		0
13.4698		3
13.3279		0
13.4983		0
13.5185		1
13.4514		0
13.5249		4
13.4811		0
13.3061		0
13.2836		0
13.4985		0
13.5652		3
13.4547		0
13.4972		0
13.5253		0
13.3737		0
13.4022		3
14.2605		0
