17.4123	1.45103	0	15.9613
25.1834	2.93399	0	22.1271
12.9073	2.88221	0	9.89975
12.5786	1.88679	0	10.566
12.782	2.63158	0	10.1504
13.8577	2.49688	0	11.236
12.9073	2.75689	0	10.0251
12.3253	2.66836	0	9.65693
12.7044	2.13836	0	10.4403
13.217	2.49377	0	10.5985
12.6103	2.26986	0	10.0883
13.6646	2.73292	0	10.6832
12.956	2.64151	0	10.1887
13.3583	2.62172	0	10.362
13.591	2.49377	0	11.0973
12.7044	3.14465	0	9.18239
13.0818	2.26415	0	10.6918
13.7157	2.86783	0	10.3491
12.3737	3.15657	0	9.21717
13.625	2.5	0	10.875
12.5786	2.26415	0	10.0629
13.0326	2.88221	0	9.89975
12.1519	2.1519	0	10
12.4685	1.88917	0	10.3275
13.0489	2.25847	0	10.665
12.4842	2.39596	0	9.96217
13.7157	3.2419	0	10.3491
13.1579	3.38346	0	9.64912
12.4685	2.64484	0	9.69773
13.4085	2.63158	0	10.7769
12.6263	2.65152	0	9.59596
13.1579	2.63158	0	10.401
12.263	2.65487	0	9.48167
13.4663	2.61845	0	10.5985
13.1313	2.52525	0	10.6061
12.5	2.39899	0	10.101
13.6986	2.73973	0	10.9589
13.0653	2.01005	0	10.9296
12.5945	2.14106	0	10.4534
12.9397	3.1407	0	9.67337
12.9397	2.88945	0	9.79899
12.8463	2.267	0	10.5793
13.3416	2.86783	0	10.4738
12.9073	2.00501	0	10.7769
12.7525	2.52525	0	9.97475
13.8786	2.23048	0	11.5242
12.5786	3.01887	0	9.55975
13.1744	2.38394	0	10.665
12.4524	2.66836	0	9.65693
13.625	2.5	0	10.875
13.2075	2.26415	0	10.8176
12.5	2.27273	0	10.101
12.8141	2.51256	0	10.1759
12.7044	2.13836	0	10.4403
12.9235	2.25847	0	10.4141
12.7525	2.39899	0	10.3535
12.3737	2.39899	0	9.84848
13.608	2.74657	0	10.7366
13.1086	2.74657	0	10.362
13.25	2.375	0	10.5
12.7204	2.267	0	10.4534
16.9765	2.72615	0	14.1264
