0.21	0.9
0.3	3.16
0.21	2.48
0.27	3.24
0.27	2.7
0.29	2.67
0.24	2.57
0.29	3.28
0.27	2.5
0.2	2.72
0.25	2.6
0.25	2.72
0.21	3.2
0.28	3.25
0.33	2.93
0.22	2.76
0.23	2.76
0.21	2.79
0.37	3.2
0.34	3.06
0.29	2.8
0.22	2.78
0.25	2.8
0.23	2.69
0.24	2.47
0.22	2.17
0.33	3.15
0.35	3.16
0.3	3.22
0.23	2.69
0.25	2.74
0.25	2.74
0.26	2.84
0.26	3.22
0.26	3.38
0.26	2.65
0.31	2.45
0.21	2.8
0.23	2.75
0.27	2.48
0.34	2.75
0.28	3.36
0.29	3.05
0.28	2.69
0.25	2.8
0.26	2.18
0.21	2.2
0.26	2.96
0.26	2.61
0.21	2.59
0.35	2.89
0.26	2.73
0.26	2.36
0.21	2.66
0.2	2.38
0.25	2.37
0.3	2.87
0.31	2.43
0.25	2.47
0.24	2.55
0.21	2.63
