0.11	0.68
0.2	1.28
0.19	1.25
0.22	1.27
0.23	1.21
0.22	1.24
0.16	1.28
0.19	1.36
0.24	1.21
0.15	1.24
0.2	1.1
0.21	1.31
0.23	1.23
0.14	0.89
0.15	0.76
0.08	0.67
0.13	0.46
0.1	0.36
0.12	0.4
0.1	0.36
0.12	0.47
0.1	0.46
0.08	0.46
0.09	0.46
0.1	0.41
0.09	0.38
0.08	0.46
0.12	0.47
0.2	0.36
0.14	0.36
0.09	0.46
0.1	0.48
0.12	0.34
0.13	0.42
0.12	0.39
0.09	0.39
0.09	0.42
0.13	0.42
0.13	0.37
0.12	0.39
0.12	0.4
0.07	0.35
0.09	0.4
0.11	0.39
0.11	0.36
0.12	0.34
0.11	0.44
0.08	0.35
0.12	0.38
0.11	0.42
0.11	0.37
0.07	0.41
0.11	0.43
0.1	0.4
0.06	0.51
0.07	0.4
0.09	0.46
0.11	0.31
0.11	0.38
0.09	0.41
0.12	0.38
