14.3665	3.50679	0	10.8597
100	1.9025	0	97.8597
35.7644	2.38429	0	32.6788
15.7205	3.34789	0	11.6448
14.4011	2.82638	0	11.4401
13.4788	2.69576	0	10.5263
11.5435	2.72374	0	8.69001
13.4422	2.88945	0	10.1759
11.4249	2.05392	0	9.11425
12.3724	2.29592	0	9.94898
11.6816	2.18228	0	9.24262
13.2653	1.91327	0	10.9694
12.0513	2.69231	0	8.97436
11.6816	2.43902	0	8.98588
12.6437	2.42656	0	10.0894
11.7419	2.70968	0	8.90323
12.8205	2.30769	0	10.1282
11.658	2.33161	0	9.19689
11.9691	2.3166	0	9.39511
11.4839	2.45161	0	8.77419
11.9537	2.18509	0	9.51157
11.2987	1.81818	0	9.22078
12.8827	3.31633	0	9.31122
10.5882	2.35294	0	7.71242
12.5954	2.54453	0	10.0509
10.1961	2.0915	0	7.97386
13.41	2.42656	0	10.728
10.691	2.47718	0	8.08344
12.031	2.32859	0	9.44373
13.1714	2.42967	0	10.3581
10.0917	2.35911	0	7.60157
12.4041	2.94118	0	9.07928
10.4439	1.95822	0	8.35509
12.7226	3.18066	0	9.28753
10.691	1.82529	0	8.60495
12.7226	2.4173	0	9.92366
11.6279	2.71318	0	8.78553
10.9961	1.94049	0	8.7969
11.3548	2.70968	0	8.64516
10.5332	2.08062	0	8.19246
12.2919	2.04866	0	9.9872
11.9537	2.31362	0	9.12596
11.3548	1.93548	0	9.16129
12.0359	2.56082	0	9.21895
12.0668	2.43902	0	9.49936
11.3256	2.574	0	8.62291
14.8883	3.22581	0	11.5385
14.3577	3.27456	0	10.7053
13.5065	2.5974	0	10.5195
13.3848	2.7027	0	10.4247
12.5811	2.33463	0	9.98703
12.2396	2.99479	0	9.11458
13.1783	2.58398	0	10.3359
11.8799	2.48042	0	9.13838
13.2822	3.19285	0	9.96169
11.8029	2.33463	0	9.33852
11.7876	2.33161	0	9.19689
12.9487	3.07692	0	9.74359
11.6883	1.81818	0	9.61039
13.4518	2.91878	0	10.2792
11.2987	2.46753	0	8.7013
14.8338	2.55754	0	12.1483
