0.12	1.01
0.15	2.37
0.16	2.6
0.13	2.38
0.13	2.96
0.13	2.37
0.14	2.75
0.12	2.1
0.11	1.83
0.1	1.16
0.13	1.44
0.13	1.03
0.08	1.32
0.07	0.96
0.11	1
0.14	1.44
0.1	1.41
0.1	1.05
0.13	1.19
0.12	1.24
0.11	1.04
0.13	1.21
0.1	1.58
0.07	1.06
0.1	1.21
0.11	1.06
0.09	1.13
0.13	1.56
0.07	1.11
0.11	1.35
0.08	0.92
0.12	1.5
0.13	1.15
0.07	1.19
0.18	1.4
0.11	1.6
0.1	1.42
0.11	1.3
0.13	1.43
0.12	0.97
0.1	1.02
0.13	1.15
0.12	1.47
0.1	1.11
0.13	0.95
0.14	2.16
0.11	0.96
0.11	1.04
0.12	1.47
0.09	0.95
0.14	1.13
0.13	0.92
0.11	1.16
0.13	1.39
0.13	1.66
0.1	1.2
0.1	1.07
0.1	0.94
0.09	1.09
0.12	1.87
0.12	1.78
0.09	1.23
