0.27	0.09
0.06	0.55
0.05	0.7
0.08	0.72
0.07	0.76
0.06	0.75
0.07	0.73
0.1	0.73
0.1	0.68
0.07	0.71
0.1	0.78
0.08	0.72
0.07	0.78
0.06	0.75
0.11	0.73
0.09	0.84
0.08	0.8
0.08	0.7
0.11	0.7
0.09	0.7
0.06	0.76
0.05	0.76
0.06	0.85
0.09	0.79
0.09	0.76
0.05	0.77
0.09	0.8
0.06	0.77
0.05	0.81
0.09	0.79
0.08	0.82
0.09	0.74
0.08	0.75
0.08	0.75
0.08	0.71
0.08	0.86
0.07	0.79
0.07	0.81
0.07	0.82
0.07	0.78
0.08	0.84
0.06	0.85
0.06	0.84
0.07	0.87
0.08	0.82
0.1	0.78
0.07	0.84
0.08	0.76
0.08	0.82
0.07	0.86
0.08	0.87
0.06	0.88
0.05	0.98
0.05	0.98
0.09	0.98
0.06	0.95
0.09	1.01
0.06	0.89
0.06	1.04
0.07	0.92
0.08	1.07
0.06	0.98
