0.125	0.125	0	0
10.75	1.625	0	9.125
12.8141	2.13568	0	10.5528
12.8911	1.75219	0	11.1389
13.4161	2.23602	0	11.1801
12.7204	2.01511	0	10.5793
13.2576	2.0202	0	11.1111
12.4372	1.75879	0	10.5528
10.804	1.88442	0	8.79397
12.6582	2.27848	0	10.2532
12.1982	1.65184	0	10.5464
12.5	2.27273	0	10.101
13.1148	2.26986	0	10.8449
13.8191	2.76382	0	10.804
12.4533	2.24159	0	10.0872
11.6834	1.50754	0	9.92462
13.9272	2.25847	0	11.5433
11.5288	1.62907	0	9.77444
12.327	1.88679	0	10.3145
13.2316	2.03562	0	11.1959
10.5927	1.89155	0	8.70113
14.6067	2.37203	0	12.1099
14.2138	2.7673	0	11.4465
13.7626	2.39899	0	11.3636
12.0603	1.38191	0	10.6784
10.3491	1.87032	0	8.35411
10.8449	1.26103	0	9.45776
12.2653	2.12766	0	10.1377
13.6364	2.0202	0	11.6162
14.3216	2.38693	0	11.9347
11.4178	2.00753	0	9.28482
13.5	1.875	0	11.5
13.9272	1.50565	0	12.2961
14.393	2.0025	0	12.3905
13.8018	2.133	0	11.6688
13.2666	1.75219	0	11.3892
11.0692	1.50943	0	9.30818
11.809	2.13568	0	9.67337
11.9107	1.36476	0	10.4218
13.4253	1.25471	0	12.0452
13.602	1.88917	0	11.5869
13.4253	1.25471	0	12.0452
14.2322	2.12235	0	11.8602
14.0506	1.39241	0	12.6582
13.0489	1.50565	0	11.1669
13.6364	0.883838	0	12.6263
14.3396	2.13836	0	12.2013
13.6364	1.51515	0	12.1212
15.1134	1.63728	0	13.3501
15.7764	2.1118	0	13.5404
13.8889	1.51515	0	12.1212
14.8802	2.01765	0	12.8625
15.25	2	0	13
14.411	1.50376	0	12.6566
14.5729	1.88442	0	12.5628
14.1427	1.87735	0	12.1402
14.2138	1.50943	0	12.7044
14.0152	1.51515	0	12.1212
13.0102	1.91327	0	11.0969
14.4121	2.14918	0	12.1365
13.9447	1.50754	0	12.4372
11.5144	1.50188	0	9.7622
